HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
G0365 ,"Vessel mapping of vessels for hemodialysis access (services for preoperative vessel mapping prior to creation of hemodialysis access using an autogenous hemodialysis conduit, including arterial inflow and venous outflow) ",N ,O ,1547,23283,17942,18403,446.90,187.23,143.56,145.77
G0372 ,Physician service required to establish and document the need for a power mobility device ,N ,F ,271,800,764,800,31.38,8.69,6.48,6.70
G0372 ,Physician service required to establish and document the need for a power mobility device ,N ,O ,3459,8307,7598,8307,32.41,8.67,6.45,6.70
G0389 ,Ultrasound b-scan and/or real time with image documentation; for abdominal aortic aneurysm (aaa) screening ,N ,F ,8049,37250,37250,37250,145.50,28.86,28.23,28.59
G0389 ,Ultrasound b-scan and/or real time with image documentation; for abdominal aortic aneurysm (aaa) screening ,N ,O ,9278,65371,64480,64500,230.24,104.44,102.15,102.33
G0396 ,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and brief intervention 15 to 30 minutes ",N ,F ,56,151,145,151,86.30,34.24,26.33,26.50
G0396 ,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and brief intervention 15 to 30 minutes ",N ,O ,645,25914,15728,25913,69.12,35.04,26.28,27.48
G0397 ,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes ",N ,F ,6,14,11,14,160.14,66.08,51.81,53.52
G0397 ,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes ",N ,O ,132,5373,2688,5373,107.76,66.13,50.77,54.17
G0398 ,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation ",N ,F ,26,93,91,93,201.45,75.50,54.22,56.64
G0398 ,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation ",N ,O ,316,4314,3127,4199,586.72,208.41,159.94,160.09
G0399 ,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation ",N ,F ,259,1984,1958,1984,256.14,76.94,58.34,58.41
G0399 ,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation ",N ,O ,2202,89540,52639,75347,354.60,143.07,109.84,109.86
G0400 ,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels ",N ,F ,15,77,67,77,289.23,80.91,61.56,61.56
G0400 ,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels ",N ,O ,156,1117,981,1105,374.17,120.17,92.19,92.19
G0402 ,"Initial preventive physical examination; face-to-face visit, services limited to new beneficiary during the first 12 months of medicare enrollment ",N ,F ,6333,23501,23501,23501,238.29,123.34,120.80,126.68
G0402 ,"Initial preventive physical examination; face-to-face visit, services limited to new beneficiary during the first 12 months of medicare enrollment ",N ,O ,70528,375078,375049,375049,255.94,163.94,160.33,165.35
G0403 ,"Electrocardiogram, routine ecg with 12 leads; performed as a screening for the initial preventive physical examination with interpretation and report ",N ,F ,47,98,98,98,47.41,15.25,7.75,9.44
G0403 ,"Electrocardiogram, routine ecg with 12 leads; performed as a screening for the initial preventive physical examination with interpretation and report ",N ,O ,26281,114870,114869,114869,53.81,17.15,8.38,8.66
G0405 ,"Electrocardiogram, routine ecg with 12 leads; interpretation and report only, performed as a screening for the initial preventive physical examination ",N ,F ,1633,5141,5141,5141,30.16,8.41,4.02,4.23
G0405 ,"Electrocardiogram, routine ecg with 12 leads; interpretation and report only, performed as a screening for the initial preventive physical examination ",N ,O ,3251,12686,12686,12686,42.37,8.52,4.69,4.83
G0406 ,"Follow-up inpatient consultation, limited, physicians typically spend 15 minutes communicating with the patient via telehealth ",N ,F ,110,5716,1888,5642,64.03,35.72,27.33,30.22
G0406 ,"Follow-up inpatient consultation, limited, physicians typically spend 15 minutes communicating with the patient via telehealth ",N ,O ,17,76,69,76,86.33,38.81,28.47,28.92
G0407 ,"Follow-up inpatient consultation, intermediate, physicians typically spend 25 minutes communicating with the patient via telehealth ",N ,F ,141,5978,2400,5645,129.15,66.70,50.96,55.57
G0407 ,"Follow-up inpatient consultation, intermediate, physicians typically spend 25 minutes communicating with the patient via telehealth ",N ,O ,5,198,117,198,123.08,70.74,52.94,54.91
G0408 ,"Follow-up inpatient consultation, complex, physicians typically spend 35 minutes communicating with the patient via telehealth ",N ,F ,114,4654,1956,4611,173.22,98.42,75.88,81.59
G0408 ,"Follow-up inpatient consultation, complex, physicians typically spend 35 minutes communicating with the patient via telehealth ",N ,O ,13,40,32,40,208.77,98.83,69.12,74.60
G0409 ,"Social work and psychological services, directly relating to and/or furthering the patient's rehabilitation goals, each 15 minutes, face-to-face; individual (services provided by a corf-qualified social worker or psychologist in a corf) ",N ,F ,5,56,56,56,31.34,12.64,9.73,8.58
G0412 ,"Open treatment of iliac spine(s), tuberosity avulsion, or iliac wing fracture(s), unilateral or bilateral for pelvic bone fracture patterns which do not disrupt the pelvic ring includes internal fixation, when performed ",N ,F ,56,61,61,61,2386.54,468.78,367.52,366.02
G0413 ,"Percutaneous skeletal fixation of posterior pelvic bone fracture and/or dislocation, for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, (includes ilium, sacroiliac joint and/or sacrum) ",N ,F ,365,671,661,670,3310.72,877.57,685.18,695.10
G0414 ,"Open treatment of anterior pelvic bone fracture and/or dislocation for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, includes internal fixation when performed (includes pubic symphysis and/or superior/inferior rami) ",N ,F ,267,412,405,412,3161.24,528.82,413.73,415.64
G0415 ,"Open treatment of posterior pelvic bone fracture and/or dislocation, for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, includes internal fixation, when performed (includes ilium, sacroiliac joint and/or sacrum) ",N ,F ,138,172,167,171,4898.19,1021.11,800.09,805.98
G0416 ,"Surgical pathology, gross and microscopic examinations, for prostate needle biopsy, any method ",N ,F ,4277,33569,33311,33482,745.07,189.40,146.94,148.97
G0416 ,"Surgical pathology, gross and microscopic examinations, for prostate needle biopsy, any method ",N ,O ,2493,104103,98556,100498,1380.67,501.39,390.82,388.85
G0420 ,"Face-to-face educational services related to the care of chronic kidney disease; individual, per session, per one hour ",N ,F ,19,99,78,88,296.33,92.49,69.74,77.78
G0420 ,"Face-to-face educational services related to the care of chronic kidney disease; individual, per session, per one hour ",N ,O ,386,4709,2905,4439,187.32,106.27,81.31,82.02
G0421 ,"Face-to-face educational services related to the care of chronic kidney disease; group, per session, per one hour ",N ,F ,9,150,55,90,82.63,21.36,15.76,18.60
G0421 ,"Face-to-face educational services related to the care of chronic kidney disease; group, per session, per one hour ",N ,O ,88,1192,741,1119,58.64,21.72,15.84,18.21
G0422 ,"Intensive cardiac rehabilitation; with or without continuous ecg monitoring with exercise, per session ",N ,O ,13,4819,660,4685,110.61,100.48,77.67,80.88
G0423 ,"Intensive cardiac rehabilitation; with or without continuous ecg monitoring; without exercise, per session ",N ,O ,12,4578,603,4068,116.80,100.44,78.11,81.08
G0424 ,"Pulmonary rehabilitation, including exercise (includes monitoring), one hour, per session, up to two sessions per day ",N ,F ,21,988,150,986,76.94,15.36,11.74,10.74
G0424 ,"Pulmonary rehabilitation, including exercise (includes monitoring), one hour, per session, up to two sessions per day ",N ,O ,243,19236,2540,14979,70.98,30.42,23.15,21.97
G0425 ,"Telehealth consultation, emergency department or initial inpatient, typically 30 minutes communicating with the patient via telehealth ",N ,F ,440,6515,5933,6504,202.37,95.50,73.47,78.93
G6001 ,Ultrasonic guidance for placement of radiation therapy fields ,N ,O ,128,11679,890,11340,245.42,42.97,33.52,33.88
G0425 ,"Telehealth consultation, emergency department or initial inpatient, typically 30 minutes communicating with the patient via telehealth ",N ,O ,11,25,24,25,179.16,93.88,73.57,80.86
G0426 ,"Telehealth consultation, emergency department or initial inpatient, typically 50 minutes communicating with the patient via telehealth ",N ,F ,384,2819,2697,2808,284.38,131.50,101.31,106.31
G0426 ,"Telehealth consultation, emergency department or initial inpatient, typically 50 minutes communicating with the patient via telehealth ",N ,O ,12,77,77,77,208.27,135.99,103.21,105.73
G0427 ,"Telehealth consultation, emergency department or initial inpatient, typically 70 minutes or more communicating with the patient via telehealth ",N ,F ,278,3634,3483,3633,403.56,197.00,152.19,159.28
G0427 ,"Telehealth consultation, emergency department or initial inpatient, typically 70 minutes or more communicating with the patient via telehealth ",N ,O ,11,15,15,15,114.25,67.25,52.72,53.45
G0429 ,"Dermal filler injection(s) for the treatment of facial lipodystrophy syndrome (lds) (e.g., as a result of highly active antiretroviral therapy) ",N ,O ,53,601,261,601,332.64,104.67,80.64,77.09
G0431 ,"Drug screen, qualitative; multiple drug classes by high complexity test method (e.g., immunoassay, enzyme assay), per patient encounter ",N ,F ,39,87,84,87,305.10,94.55,87.00,91.77
G0431 ,"Drug screen, qualitative; multiple drug classes by high complexity test method (e.g., immunoassay, enzyme assay), per patient encounter ",N ,O ,4980,2172439,1044935,2172221,292.23,93.60,91.19,96.94
G0432 ,"Infectious agent antibody detection by enzyme immunoassay (eia) technique, hiv-1 and/or hiv-2, screening ",N ,O ,511,10232,10232,10232,115.42,17.51,17.12,18.29
G0433 ,"Infectious agent antibody detection by enzyme-linked immunosorbent assay (elisa) technique, hiv-1 and/or hiv-2, screening ",N ,O ,237,1866,1866,1866,49.17,17.78,17.41,18.29
G0434 ,"Drug screen, other than chromatographic; any number of drug classes, by clia waived test or moderate complexity test, per patient encounter ",N ,F ,77,958,564,958,41.25,17.48,15.37,17.67
G0434 ,"Drug screen, other than chromatographic; any number of drug classes, by clia waived test or moderate complexity test, per patient encounter ",N ,O ,15524,1150352,597560,1150059,93.52,18.66,18.02,19.26
G0435 ,"Infectious agent antibody detection by rapid antibody test, hiv-1 and/or hiv-2, screening ",N ,O ,52,109,109,109,40.55,15.49,15.04,15.99
G0436 ,"Smoking and tobacco cessation counseling visit for the asymptomatic patient; intermediate, greater than 3 minutes, up to 10 minutes ",N ,F ,3268,16854,14737,16854,34.36,11.62,11.36,11.94
G0436 ,"Smoking and tobacco cessation counseling visit for the asymptomatic patient; intermediate, greater than 3 minutes, up to 10 minutes ",N ,O ,17285,171816,118529,171812,32.15,13.79,13.47,14.01
G0437 ,"Smoking and tobacco cessation counseling visit for the asymptomatic patient; intensive, greater than 10 minutes ",N ,F ,581,2604,2207,2604,57.67,25.45,24.90,25.69
G0437 ,"Smoking and tobacco cessation counseling visit for the asymptomatic patient; intensive, greater than 10 minutes ",N ,O ,4037,32165,20903,32163,55.86,27.68,27.08,27.73
G0438 ,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit ",N ,F ,7297,66742,66741,66742,326.53,166.88,163.41,170.76
G0438 ,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit ",N ,O ,77116,1140343,1140336,1140343,275.14,168.44,164.70,170.56
G0439 ,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit ",N ,F ,9694,247377,247377,247377,224.72,114.12,111.81,115.47
G0439 ,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit ",N ,O ,98923,4197158,4197056,4197101,200.42,116.37,113.90,115.38
G0442 ,"Annual alcohol misuse screening, 15 minutes ",N ,F ,91,1122,1122,1122,36.03,9.58,9.36,9.51
G0442 ,"Annual alcohol misuse screening, 15 minutes ",N ,O ,4263,216205,216206,216206,33.43,18.06,17.67,17.90
G0443 ,"Brief face-to-face behavioral counseling for alcohol misuse, 15 minutes ",N ,O ,266,1349,1120,1349,46.86,26.14,25.62,25.71
G0444 ,"Annual depression screening, 15 minutes ",N ,F ,303,4306,4306,4306,32.97,9.51,9.30,9.51
G0444 ,"Annual depression screening, 15 minutes ",N ,O ,12333,531869,531870,531870,34.56,18.15,17.74,17.90
G0445 ,"High intensity behavioral counseling to prevent sexually transmitted infection; face-to-face, individual, includes: education, skills training and guidance on how to change sexual behavior; performed semi-annually, 30 minutes ",N ,O ,74,1162,1086,1162,59.39,26.66,26.08,26.06
G0446 ,"Annual, face-to-face intensive behavioral therapy for cardiovascular disease, individual, 15 minutes ",N ,F ,18,385,385,385,38.41,23.91,23.39,23.60
G0446 ,"Annual, face-to-face intensive behavioral therapy for cardiovascular disease, individual, 15 minutes ",N ,O ,2146,108608,108609,108609,45.34,26.21,25.64,25.70
G0447 ,"Face-to-face behavioral counseling for obesity, 15 minutes ",N ,F ,143,1739,548,1739,44.50,22.29,21.82,23.59
G0447 ,"Face-to-face behavioral counseling for obesity, 15 minutes ",N ,O ,4922,166464,84151,166464,49.62,26.30,25.73,25.68
G0451 ,"Development testing, with interpretation and report, per standardized instrument form ",N ,O ,50,311,279,311,38.29,10.09,7.16,6.89
G0452 ,Molecular pathology procedure; physician interpretation and report ,N ,F ,914,63025,40239,46425,89.93,19.39,14.93,14.52
G0452 ,Molecular pathology procedure; physician interpretation and report ,N ,O ,889,53709,23929,26120,47.41,18.90,14.11,14.02
G0453 ,"Continuous intraoperative neurophysiology monitoring, from outside the operating room (remote or nearby), per patient, (attention directed exclusively to one patient) each 15 minutes (list in addition to primary procedure) ",N ,F ,632,350823,49643,50794,171.89,33.96,26.56,25.57
G0453 ,"Continuous intraoperative neurophysiology monitoring, from outside the operating room (remote or nearby), per patient, (attention directed exclusively to one patient) each 15 minutes (list in addition to primary procedure) ",N ,O ,51,16540,3951,5895,78.60,36.22,28.35,23.43
G0454 ,"Physician documentation of face-to-face visit for durable medical equipment determination performed by nurse practitioner, physician assistant or clinical nurse specialist ",N ,F ,25,310,299,310,41.89,9.34,6.97,7.04
G0454 ,"Physician documentation of face-to-face visit for durable medical equipment determination performed by nurse practitioner, physician assistant or clinical nurse specialist ",N ,O ,237,3874,3598,3874,20.94,8.94,6.75,6.87
G0455 ,"Preparation with instillation of fecal microbiota by any method, including assessment of donor specimen ",N ,F ,623,1731,1610,1731,380.80,75.39,58.66,59.92
G0455 ,"Preparation with instillation of fecal microbiota by any method, including assessment of donor specimen ",N ,O ,38,145,111,145,510.35,143.07,110.68,101.91
G0458 ,"Low dose rate (ldr) prostate brachytherapy services, composite rate ",N ,F ,4,23,23,23,15739.16,2026.22,1583.54,1546.23
G0459 ,"Inpatient telehealth pharmacologic management, including prescription, use, and review of medication with no more than minimal medical psychotherapy ",N ,F ,16,4475,1068,4309,74.34,38.60,29.54,31.24
G0459 ,"Inpatient telehealth pharmacologic management, including prescription, use, and review of medication with no more than minimal medical psychotherapy ",N ,O ,4,3144,639,3144,100.83,41.73,31.98,31.67
G0460 ,"Autologous platelet rich plasma for chronic wounds/ulcers, incuding phlebotomy, centrifugation, and all other preparatory procedures, administration and dressings, per treatment ",N ,F ,9,39,21,39,230.74,104.78,80.30,80.30
G0460 ,"Autologous platelet rich plasma for chronic wounds/ulcers, incuding phlebotomy, centrifugation, and all other preparatory procedures, administration and dressings, per treatment ",N ,O ,4,91,11,91,1700.55,135.24,106.03,106.03
G0464 ,"Colorectal cancer screening; stool-based dna and fecal occult hemoglobin (e.g., kras, ndrg4 and bmp3) ",N ,O ,3,58448,58434,58446,630.79,492.71,482.71,482.86
G0471 ,Collection of venous blood by venipuncture or urine sample by catheterization from an individual in a skilled nursing facility (snf) or by a laboratory on behalf of a home health agency (hha) ,N ,F ,60,2243575,332440,2232207,11.59,5.00,4.90,4.90
G0471 ,Collection of venous blood by venipuncture or urine sample by catheterization from an individual in a skilled nursing facility (snf) or by a laboratory on behalf of a home health agency (hha) ,N ,O ,118,1540768,261159,1533243,10.11,4.99,4.89,4.90
G0472 ,"Hepatitis c antibody screening, for individual at high risk and other covered indication(s) ",N ,O ,1071,24947,24898,24946,103.76,23.54,23.05,23.05
G0473 ,"Face-to-face behavioral counseling for obesity, group (2-10), 30 minutes ",N ,F ,8,20,18,20,30.00,11.65,11.98,11.62
G0473 ,"Face-to-face behavioral counseling for obesity, group (2-10), 30 minutes ",N ,O ,69,3263,771,3263,25.98,12.35,12.08,12.32
G0475 ,"Hiv antigen/antibody, combination assay, screening ",N ,O ,15,46,46,46,97.74,22.18,21.74,21.74
G0476 ,Hpv combo assay ca screen ,N ,O ,44,704,701,701,114.40,45.66,44.73,44.73
G6001 ,Ultrasonic guidance for placement of radiation therapy fields ,N ,F ,200,11708,1581,11672,154.59,30.72,23.75,23.29
G6002 ,Stereoscopic x-ray guidance for localization of target volume for the delivery of radiation therapy ,N ,F ,2570,731811,80511,717529,94.93,20.70,16.11,16.31
G6002 ,Stereoscopic x-ray guidance for localization of target volume for the delivery of radiation therapy ,N ,O ,1935,724614,66036,694870,307.06,62.89,49.02,50.05
G6003 ,"Radiation treatment delivery, single treatment area,single port or parallel opposed ports, simple blocks or no blocks: up to 5mev ",N ,O ,86,10854,826,10559,270.08,145.90,113.19,127.05
G6004 ,"Radiation treatment delivery, single treatment area,single port or parallel opposed ports, simple blocks or no blocks: 6-10mev ",N ,O ,364,5314,855,5172,338.82,124.41,97.10,97.96
G6005 ,"Radiation treatment delivery, single treatment area,single port or parallel opposed ports, simple blocks or no blocks: 11-19mev ",N ,O ,348,3504,702,3484,374.07,134.94,105.36,109.64
G6006 ,"Radiation treatment delivery, single treatment area,single port or parallel opposed ports, simple blocks or no blocks: 20mev or greater ",N ,O ,61,734,208,734,367.27,139.68,106.16,109.75
G6007 ,"Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on a single treatment area, use of multiple blocks: up to 5mev ",N ,O ,60,4826,442,4517,348.08,233.38,182.07,197.53
G6008 ,"Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on a single treatment area, use of multiple blocks: 6-10mev ",N ,O ,99,1628,223,1614,449.76,173.36,135.19,136.47
G6009 ,"Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on a single treatment area, use of multiple blocks: 11-19mev ",N ,O ,110,1165,227,1165,466.70,180.75,141.03,150.66
G6010 ,"Radiation treatment delivery, 2 separate treatment areas, 3 or more ports on a single treatment area, use of multiple blocks: 20 mev or greater ",N ,O ,11,26,14,26,523.04,173.21,135.79,146.12
G6011 ,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; up to 5mev ",N ,O ,299,27218,3166,26157,683.26,272.78,209.04,214.83
G6012 ,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 6-10mev ",N ,F ,14,64,16,64,721.52,218.40,171.23,179.46
G6012 ,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 6-10mev ",N ,O ,1850,431264,46573,423874,617.28,225.87,176.11,178.94
G6013 ,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 11-19mev ",N ,F ,8,19,14,19,679.51,240.31,188.31,201.99
G6013 ,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 11-19mev ",N ,O ,1653,300254,34431,298154,672.94,247.59,192.94,201.76
G6014 ,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 20mev or greater ",N ,O ,457,35388,4734,35063,726.94,258.58,201.60,201.26
G6015 ,"Intensity modulated treatment delivery, single or multiple fields/arcs,via narrow spatially and temporally modulated beams, binary, dynamic mlc, per treatment session ",N ,F ,15,125,29,124,1654.66,392.40,306.72,314.33
G6015 ,"Intensity modulated treatment delivery, single or multiple fields/arcs,via narrow spatially and temporally modulated beams, binary, dynamic mlc, per treatment session ",N ,O ,2122,1293920,84368,1277410,1594.11,397.78,309.57,314.99
G6016 ,"Compensator-based beam modulation treatment delivery of inverse planned treatment using 3 or more high resolution (milled or cast) compensator, convergent beam modulated fields, per treatment session ",N ,O ,129,14084,926,14073,1648.93,388.15,303.58,314.48
G6017 ,"Intra-fraction localization and tracking of target or patient motion during delivery of radiation therapy (eg,3d positional tracking, gating, 3d surface tracking), each fraction of treatment ",N ,F ,162,10122,1285,10084,352.39,64.09,50.13,50.13
G6017 ,"Intra-fraction localization and tracking of target or patient motion during delivery of radiation therapy (eg,3d positional tracking, gating, 3d surface tracking), each fraction of treatment ",N ,O ,185,27774,1826,27456,377.08,76.78,59.69,59.70
G6018 ,"Ileoscopy,through stoma; with transendoscopic stent placement (includes predilation) ",N ,F ,91,143,120,143,659.87,142.16,110.41,112.93
G6019 ,"Colonoscopy through stoma; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique ",N ,F ,104,135,135,135,1088.26,244.30,190.64,193.51
G6021 ,"Unlisted procedure, intestine ",N ,F ,1263,4099,3912,4081,1180.88,244.79,191.56,191.60
G6021 ,"Unlisted procedure, intestine ",N ,O ,37,80,68,80,1003.64,207.87,162.28,162.28
G6022 ,"Sigmoidoscopy, flexible; with ablation of tumor(s), polyp(s), or other lesions(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique ",N ,F ,658,965,820,965,722.29,177.12,136.17,140.46
G6022 ,"Sigmoidoscopy, flexible; with ablation of tumor(s), polyp(s), or other lesions(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique ",N ,O ,11,57,54,57,753.11,387.83,301.21,265.92
G6023 ,"Sigmoidoscopy, flexible; with transendoscopic stent placement (includes predilation) ",N ,F ,327,457,436,455,603.71,169.37,131.92,132.16
G6024 ,"Colonoscopy, flexible; proximal to splenic flexure; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare tehnique ",N ,F ,4062,27731,27425,27730,1123.01,314.76,243.45,248.42
G6024 ,"Colonoscopy, flexible; proximal to splenic flexure; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare tehnique ",N ,O ,191,1767,1753,1767,1436.07,567.63,441.00,435.11
G6025 ,"Colonoscopy, flexible, proximal to splenic flexure; with transendoscopic stent placement (includes predilation) ",N ,F ,257,314,306,314,1073.46,331.22,258.43,261.73
G6027 ,"Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); diagnostic, including collection of specimen(s) by brushing or washing when performed ",N ,F ,34,594,540,594,396.16,274.44,213.64,213.64
G6027 ,"Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); diagnostic, including collection of specimen(s) by brushing or washing when performed ",N ,O ,30,156,152,156,866.10,181.37,140.77,140.77
G6028 ,"Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); with biopsy(ies) ",N ,F ,97,735,681,735,698.06,315.86,246.65,246.65
G6028 ,"Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); with biopsy(ies) ",N ,O ,53,499,439,499,1247.22,315.47,245.08,245.32
G6030 ,Amitriptyline ,N ,F ,9,26,25,26,76.13,24.36,23.87,23.87
G6030 ,Amitriptyline ,N ,O ,808,731716,361405,682524,64.79,24.25,23.72,23.55
G6031 ,Benzodiazepines ,N ,F ,22,99,60,62,75.21,25.15,24.25,21.78
G6031 ,Benzodiazepines ,N ,O ,2213,3167166,1156910,2163667,78.97,24.75,24.19,23.26
G6032 ,Desipramine ,N ,F ,8,25,24,25,78.20,23.42,22.95,22.95
G6032 ,Desipramine ,N ,O ,648,613862,315972,581652,66.89,23.39,22.88,22.70
G6034 ,Doxepin ,N ,F ,8,25,24,25,78.20,21.09,20.67,20.67
G6034 ,Doxepin ,N ,O ,449,367130,175778,316854,66.27,20.67,20.24,20.35
G6035 ,Gold ,N ,O ,22,884,320,877,44.88,22.16,21.67,21.72
G6036 ,Assay of imipramine ,N ,F ,8,25,24,25,78.20,23.42,22.95,22.95
G6036 ,Assay of imipramine ,N ,O ,593,572669,292787,541706,65.82,23.40,22.89,22.80
G6037 ,Nortriptyline ,N ,F ,9,26,25,26,76.68,18.44,18.07,18.07
G6037 ,Nortriptyline ,N ,O ,800,701057,354872,664854,53.65,18.02,17.63,17.85
G6038 ,Salicylate ,N ,F ,7,19,18,19,95.00,9.66,9.47,9.47
G6038 ,Salicylate ,N ,O ,112,13715,9821,13696,68.76,9.66,9.47,9.47
G6039 ,Acetaminophen ,N ,O ,188,51622,30886,50743,65.37,25.35,24.83,26.99
G6040 ,Alcohol (ethanol); any specimen except breath ,N ,F ,12,20,19,20,51.19,14.64,14.22,14.27
G6040 ,Alcohol (ethanol); any specimen except breath ,N ,O ,1606,860202,393016,793576,53.47,14.61,14.26,14.20
G6041 ,"Alkaloids, urine, quantitative ",N ,F ,3,11,11,11,37.82,26.78,23.67,36.40
G6041 ,"Alkaloids, urine, quantitative ",N ,O ,462,390176,205779,389966,87.96,39.44,38.52,40.01
G6042 ,Amphetamine or methamphetamine ,N ,F ,19,84,55,57,69.70,21.15,20.43,17.96
G6042 ,Amphetamine or methamphetamine ,N ,O ,2146,2878404,1020531,1911480,64.44,20.38,19.92,19.67
G6043 ,"Barbiturates, not elsewhere specified ",N ,F ,8,31,24,25,69.84,15.58,15.27,15.27
G6044 ,Cocaine or metabolite ,N ,O ,2045,2044222,985513,1864879,55.78,18.85,18.43,19.85
G6045 ,Dihydrocodeinone ,N ,F ,6,17,16,17,65.25,27.56,25.39,25.92
G6045 ,Dihydrocodeinone ,N ,O ,1228,1372010,712141,1371245,68.48,27.51,26.89,27.53
G6046 ,Dihydromorphinone ,N ,F ,7,22,21,22,69.04,32.71,30.50,32.72
G6046 ,Dihydromorphinone ,N ,O ,1225,1355502,709995,1354741,80.21,34.30,33.52,34.26
G6047 ,Dihydrotestosterone ,N ,O ,141,21198,14660,21198,175.39,35.05,34.33,34.42
G6048 ,Dimethadione ,N ,O ,15,2941,2024,2941,72.51,18.85,18.47,18.47
G6050 ,Ethchlorvynol ,N ,O ,13,13296,10798,13295,31.13,23.52,23.04,23.05
G6051 ,Flurazepam ,N ,F ,4,12,12,12,36.10,25.97,24.13,25.08
G6051 ,Flurazepam ,N ,O ,354,284915,162896,284620,69.36,26.81,26.18,26.37
G6052 ,Meprobamate ,N ,F ,15,51,41,43,63.64,23.98,22.85,22.85
G6052 ,Meprobamate ,N ,O ,1676,1929164,809187,1533996,65.51,23.84,23.29,22.73
G6053 ,Methadone ,N ,F ,14,60,38,40,63.35,22.22,21.34,21.34
G6053 ,Methadone ,N ,O ,2017,2488660,1010808,1913339,59.73,21.63,21.14,20.66
G6054 ,Methsuximide ,N ,O ,30,5500,2384,5500,53.10,19.87,19.47,19.76
G6055 ,Nicotine ,N ,O ,377,216129,115993,201823,86.81,31.48,30.79,31.41
G6056 ,"Opiate(s), drug and metabolites, each procedure ",N ,F ,24,187,68,70,76.29,26.37,25.42,17.18
G6056 ,"Opiate(s), drug and metabolites, each procedure ",N ,O ,2341,8063703,1338604,2536170,76.97,26.26,25.68,22.16
G6057 ,Phenothiazine ,N ,O ,71,32055,12302,21672,66.14,20.80,20.36,19.88
G6058 ,"Drug confirmation, each procedure ",N ,F ,11,106,30,31,39.24,18.03,16.84,16.84
G6058 ,"Drug confirmation, each procedure ",N ,O ,1434,4260338,647264,1191826,57.30,17.88,17.48,17.01
G8427 ,"Eligible professional attests to documenting in the medical record they obtained, updated, or reviewed the patient's current medications ",N ,O ,3,20,11,20,0.01,0.01,0.01,0.01
G9002 ,"Coordinated care fee, maintenance rate ",N ,O ,7,46451,4608,46451,4.89,4.89,4.80,4.80
